period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,unit,technology,energy_source_code,energy-source-desc,prime_mover_code,balancing_authority_code,balancing-authority-name,status,statusDescription,nameplate-capacity-mw,nameplate-capacity-mw-units
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",58430,Centinela Solar Energy,CSE5,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,19.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",58430,Centinela Solar Energy,CSE6,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,26.6,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",58642,Tulare 1 and 2,1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",58642,Tulare 1 and 2,2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59203,Farmersville,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59203,Farmersville,PV2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59203,Farmersville,PV3,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59219,Porterville 6 and 7,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59219,Porterville 6 and 7,PV2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59300,Hanford 1 and 2,HAN1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59300,Hanford 1 and 2,HAN2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59339,Quinto Solar PV Project,SSC13,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,108.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59599,Tropico Solar PV Plant,GEN1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,14.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59600,Nicolis Solar PV Plant,GEN1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59638,Coronal Lost Hills,CLH,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,64407,Huntsman Wind,56271,Diablo Winds LLC,VEST,,Onshore Wind Turbine,WND,Wind,WT,CISO,California Independent System Operator,OP,Operating,18.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63992,"Tranquillity Solar 1, LLC",64376,Tranquillity ID,TRANQ,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,62854,"Solar Star California LXXVIII, LLC",64601,County of San Diego COC Hybrid,ESS,,Batteries,MWH,Electricity used for energy storage,BA,CISO,California Independent System Operator,OP,Operating,0.4,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,62854,"Solar Star California LXXVIII, LLC",64601,County of San Diego COC Hybrid,PV,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.7,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,62856,"Forefront Power, LLC",63021,SCCCD - Clovis Community College,232,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,62856,"Forefront Power, LLC",63068,SCCCD - Fresno Community College,231,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.2,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,62988,DG California Solar LLC,63204,CID Solar (CA),HLS,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.0,MW
2021-06,NV,Nevada,ipp-non-chp,IPP Non-CHP,61785,EDP Renewables North America LLC,59826,Sunshine Valley Solar,GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,103.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61785,EDP Renewables North America LLC,59878,Windhub Solar A LLC,GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61785,EDP Renewables North America LLC,60827,"Sun Streams, LLC",GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,160.0,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,61510,National Raisin,61894,National Raisin,CR1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,61510,National Raisin,61894,National Raisin,CR2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,61510,National Raisin,61894,National Raisin,CR3,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.6,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,61510,National Raisin,61894,National Raisin,CR4,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61522,"Viridity Energy Solutions, Inc.",62801,Vallecito,ORN34,,Batteries,MWH,Electricity used for energy storage,BA,CISO,California Independent System Operator,OP,Operating,10.0,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,61575,Pacific Ethanol Madera,61989,Pacific Ethanol Madera Solar Array,PV,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,4.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61872,Gavilan District College Solar Project,61993,Gavilan Community College Solar Project,GDCBA,,Batteries,MWH,Electricity used for energy storage,BA,CISO,California Independent System Operator,OP,Operating,0.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61872,Gavilan District College Solar Project,61993,Gavilan Community College Solar Project,GDCPV,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.4,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63800,Longroad Energy Services 2,57833,Mustang Hills LLC,AW06,,Onshore Wind Turbine,WND,Wind,WT,CISO,California Independent System Operator,OP,Operating,150.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63667,"California PV Energy 3, LLC",64028,San Diego - EMDF at San Diego,EMDF,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63667,"California PV Energy 3, LLC",64049,San Diego - NCRC at Vista,NCRC,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.8,MW
2021-06,CA,California,commercial-chp,Commercial CHP,63669,"San Bernardino Fuel Cell, LLC",64027,SB Water Reclamation Fuel Cell,MB19,,Other Waste Biomass,OBG,Other Biomass Gases ,FC,CISO,California Independent System Operator,OP,Operating,1.4,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63675,Soscol Ferry Solar,63761,Soscol Ferry Solar,SSCLC,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63675,Soscol Ferry Solar,63761,Soscol Ferry Solar,SSCLD,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63676,Silveira Ranch Road Solar,63762,Silveira Ranch Road Solar,SILVA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63676,Silveira Ranch Road Solar,63762,Silveira Ranch Road Solar,SILVB,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63676,Silveira Ranch Road Solar,63762,Silveira Ranch Road Solar,SILVC,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",59868,Kingbird A Solar LLC,GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",60034,"CA Flats Solar 150, LLC",GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,150.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",60091,"Kingbird B Solar, LLC",GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,commercial-non-chp,Commercial Non-CHP,61210,Stenner Creek Solar LLC,61607,Stenner Creek Solar,CPOLY,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,4.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63512,"Gateway Energy Storage, LLC",63834,Gateway Energy Storage System,GTWAY,,Batteries,MWH,Electricity used for energy storage,BA,CISO,California Independent System Operator,OP,Operating,250.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63522,"Johanna Energy Center, LLC",63843,"Johanna Energy Center, LLC",SASP1,,Batteries,MWH,Electricity used for energy storage,BA,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61224,"SunE Solano SP Owner, LLC",61619,CDCR (CA) - Solano State Prison,SOLSP,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.1,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61225,"SunE Corcoran SP Owner, LLC",61620,CDCR (CA) - Corcoran State Prison,CORSP,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61226,"SunE Wasco SP Owner, LLC",61621,CDCR (CA) - Wasco State Prison,WASCO,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61227,Nautilus Solar Solutions,61628,Kilroy Solar,KILRO,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.1,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,58907,Valley Center 2,VC2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,58909,Ramona 1,RAM1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,58911,Ramona 2,RAM2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,59150,RE Mustang LLC,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,100.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,60426,RCWD PV Project,RCWD,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,4.1,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,63689,"Wonderful Renewable Energy, LLC.",64055,Wonderful Orchards - New Columbia,WOC,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,63689,"Wonderful Renewable Energy, LLC.",64221,Wonderful Orchards - Belridge,WOC,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,62949,Gamma Genco CV II LLC,58202,RE Victor Phelan Solar One LLC,VPS1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,62949,Gamma Genco CV II LLC,58498,RE Rosamond One LLC,RONE,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,62949,Gamma Genco CV II LLC,58499,RE Rosamond Two LLC,RTWO,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61219,Longroad Energy Services LLC,57009,Kohls San Bernardino Solar Facility,1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61219,Longroad Energy Services LLC,57506,FRV SI Transport Solar LP,SEIM,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61219,Longroad Energy Services LLC,59870,"Little Bear Solar 1, LLC",GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,40.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61219,Longroad Energy Services LLC,62463,Little Bear 3,GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61219,Longroad Energy Services LLC,62464,Little Bear 4,GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,50.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61219,Longroad Energy Services LLC,62465,Little Bear 5,GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,50.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61198,esVolta LP,60760,Millikan BESS,PE101,,Batteries,MWH,Electricity used for energy storage,BA,CISO,California Independent System Operator,OP,Operating,2.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61173,CXA La Paloma LLC,55151,La Paloma Generating Plant,GEN1,,Natural Gas Fired Combined Cycle,NG,Natural Gas,CS,CISO,California Independent System Operator,OP,Operating,300.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61173,CXA La Paloma LLC,55151,La Paloma Generating Plant,GEN2,,Natural Gas Fired Combined Cycle,NG,Natural Gas,CS,CISO,California Independent System Operator,OP,Operating,300.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61173,CXA La Paloma LLC,55151,La Paloma Generating Plant,GEN3,,Natural Gas Fired Combined Cycle,NG,Natural Gas,CS,CISO,California Independent System Operator,OP,Operating,300.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61173,CXA La Paloma LLC,55151,La Paloma Generating Plant,GEN4,,Natural Gas Fired Combined Cycle,NG,Natural Gas,CS,CISO,California Independent System Operator,OP,Operating,300.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63843,"Ormond Beach Power, LLC",350,Ormond Beach,1,,Natural Gas Steam Turbine,NG,Natural Gas,ST,CISO,California Independent System Operator,OP,Operating,806.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,63843,"Ormond Beach Power, LLC",350,Ormond Beach,2,,Natural Gas Steam Turbine,NG,Natural Gas,ST,CISO,California Independent System Operator,OP,Operating,806.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,61824,RPUWD Scheuer Well Solar Project,RPU2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,3.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,62028,PFMG Solar Grossmont Helix LLC,62611,PFMG Solar Grossmont Helix LLC,HELIX,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.2,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,61995,UC Merced Solar Hybrid,UCMBA,,Batteries,MWH,Electricity used for energy storage,BA,CISO,California Independent System Operator,OP,Operating,0.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,61995,UC Merced Solar Hybrid,UCMPV,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,4.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,62016,UC Riverside Lots 30 & 32,UCRIV,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,4.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,62020,Stanford Campus Solar,STANF,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,3.4,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,62028,CSU Long Beach Lots 7 & 14,CSULB,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,4.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,62242,County of San Diego SBRC,SBRC,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61944,Goldman Sachs Renewable Power Group,62246,Target Woodland Solar Project,TWSP,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.3,MW
2021-06,CA,California,commercial-non-chp,Commercial Non-CHP,61944,Goldman Sachs Renewable Power Group,62274,Liberty HS Solar Project,LHSSP,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,commercial-non-chp,Commercial Non-CHP,61944,Goldman Sachs Renewable Power Group,62275,Frontier HS Solar Project,FHSSP,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.4,MW
2021-06,CA,California,commercial-non-chp,Commercial Non-CHP,61944,Goldman Sachs Renewable Power Group,62987,Grossmont HS Solar Project,GHSP,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.4,MW
